rcept_no,reprt_code,bsns_year,corp_code,stock_code,thstrm_amount_연결재무제표_재무상태표_유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자산총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_부채총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_이익잉여금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본총계_2022.12.31 현재,thstrm_amount_연결재무제표_손익계산서_매출액_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_영업이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_법인세차감전 순이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_당기순이익_2022.01.01 ~ 2022.12.31
20230322001091,11011,2022,156488,5010,"640,579,788,285","565,793,843,764","1,206,373,632,049","195,447,062,794","101,746,126,180","297,193,188,974","56,188,075,000","495,845,492,297","909,180,443,075","1,030,923,466,708","289,220,357,862","287,077,877,606","227,154,197,055"
20230317000305,11011,2022,540447,86390,"107,111,004,989","82,591,473,854","189,702,478,843","33,724,407,262","12,827,181,072","46,551,588,334","10,567,063,000","105,827,511,762","143,150,890,509","123,779,966,545","-5,992,092,759","-8,949,022,820","-6,213,810,957"
20230310001024,11011,2022,347062,52260,"71,216,130,569","104,881,195,154","176,097,325,723","46,143,911,346","666,793,815","46,810,705,161","7,500,000,000","100,646,569,504","129,286,620,562","99,153,525,127","9,054,708,903","6,844,226,328","4,764,326,518"
20230322000565,11011,2022,506294,79940,"204,914,878,801","163,408,254,032","368,323,132,833","73,461,222,530","52,234,502,984","125,695,725,514","6,767,842,000","119,637,520,062","242,627,407,319","239,153,945,319","41,205,974,132","43,977,178,075","41,594,514,256"
20230323001090,11011,2022,1042711,204620,"97,264,652,209","48,094,840,062","145,359,492,271","33,095,281,330","6,657,521,399","39,752,802,729","26,629,798,000","-23,323,086,998","105,606,689,542","49,359,709,950","-2,716,901,537","-14,216,316,061","-14,251,977,234"
20230322001117,11011,2022,1108099,227840,"91,593,518,590","204,534,047,559","296,127,566,149","21,605,296,765","50,345,947,353","71,951,244,118","45,504,180,000","146,579,838,394","224,176,322,031","164,345,780,796","14,277,070,571","34,875,099,786","33,344,309,917"
20230316000971,11011,2022,230036,30350,"31,189,383,127","34,832,809,983","66,022,193,110","8,530,012,080","1,485,452,569","10,015,464,649","28,820,593,500","-43,866,381,475","56,006,728,461","7,096,803,674","-9,596,096,565","-14,777,380,194","-14,429,623,321"
20230316000821,11011,2022,264732,38950,"81,745,997,238","23,363,986,199","105,109,983,437","8,168,182,395","4,467,987,743","12,636,170,138","5,105,382,500","44,301,495,024","92,473,813,299","91,100,767,728","-3,702,893,461","-2,143,187,466","-2,112,558,013"
20230302000541,11011,2022,838005,178320,"728,789,631,079","656,024,217,925","1,384,813,849,004","663,136,656,073","182,107,479,317","845,244,135,390","18,790,321,000","136,810,453,723","539,569,713,614","787,598,942,942","44,398,388,581","15,179,648,474","1,611,190,846"
20230315000548,11011,2022,352499,42500,"139,122,801,326","21,787,916,516","160,910,717,842","77,401,235,311","87,939,283","77,489,174,594","7,678,439,000","73,478,480,380","83,421,543,248","204,003,748,249","10,877,118,076","13,400,002,918","10,055,707,915"
20230315000645,11011,2022,124197,3030,"2,127,561,535,722","1,444,506,122,942","3,572,067,658,664","1,092,316,484,712","498,953,860,271","1,591,270,344,983","20,708,285,000","1,294,186,935,960","1,980,797,313,681","3,953,834,150,660","567,163,868,807","531,476,493,894","376,265,181,568"
20230331004476,11011,2022,400121,69330,"12,571,379,004","24,518,243,725","37,089,622,729","13,227,548,117","1,017,501,949","14,245,050,066","7,095,545,500","843,076,269","22,844,572,663","62,484,795,893","3,867,134,237","3,769,614,778","3,769,614,778"
20230321001310,11011,2022,220109,43100,"30,673,910,987","23,216,998,162","53,890,909,149","14,284,188,367","10,135,426,845","24,419,615,212","32,889,604,000","-7,948,119,771","29,471,293,937","23,396,367,880","-6,048,919,738","-7,764,745,087","-7,764,745,087"
20230320000316,11011,2022,210856,71950,"30,927,207,710","45,318,917,199","76,246,124,909","50,790,972,728","7,584,908,635","58,375,881,363","15,453,605,000","-5,613,268,904","17,870,243,546","97,886,470,716","-704,501,535","-1,679,235,726","-1,663,238,571"
20230323001191,11011,2022,879020,142210,"231,521,247,979","26,442,559,380","257,963,807,359","144,388,566,814","17,304,354,766","161,692,921,580","9,427,357,500","56,973,932,009","96,270,885,779","525,048,561,043","30,871,376,670","30,099,781,526","13,503,288,617"
20230321001459,11011,2022,1568413,383220,"601,204,892,800","968,974,132,600","1,570,179,025,400","575,925,566,738","51,081,169,870","627,006,736,608","3,830,707,500","625,362,435,158","943,172,288,792","1,808,894,546,708","524,882,680,312","605,194,501,906","442,664,517,277"
20230316001066,11011,2022,1113754,241790,"77,690,132,284","59,926,711,943","137,616,844,227","33,026,497,516","1,020,695,342","34,047,192,858","5,001,317,000","72,852,837,844","103,569,651,369","164,969,267,191","22,791,281,609","19,750,639,040","15,783,984,267"
20230328000454,11011,2022,455981,80000,"126,453,857,721","58,364,525,265","184,818,382,986","47,750,513,046","578,243,640","48,328,756,686","17,161,435,000","8,307,701,963","136,489,626,300","124,441,676,661","6,618,616,538","6,737,673,832","7,567,461,658"
20230323000983,11011,2022,142713,11080,"39,936,121,262","20,129,535,021","60,065,656,283","26,863,151,958","4,134,057,992","30,997,209,950","12,751,681,500","-37,355,827,680","29,068,446,333","70,495,736,693","2,393,185,314","-516,142,482","-654,189,256"
20230329001377,11011,2022,447487,80220,"129,143,684,068","46,855,188,604","175,998,872,672","31,957,699,666","1,339,179,813","33,296,879,479","17,371,416,500","57,845,269,680","142,701,993,193","175,023,554,084","28,216,098,130","32,896,404,290","24,706,325,265"
20230317000438,11011,2022,653194,109960,"107,987,910,489","105,405,016,137","213,392,926,626","12,004,886,286","1,950,913,140","13,955,799,426",,"-17,968,528,335","199,437,127,200","9,597,995,160","-930,460,042","-5,260,723,769","-5,606,556,525"
20230314000471,11011,2022,186717,53620,"93,487,570,340","117,695,807,995","211,183,378,335","30,208,065,852","7,334,048,504","37,542,114,356","4,300,000,000","163,480,141,250","173,641,263,979","174,237,674,427","7,433,521,597","8,897,604,171","6,584,321,728"
20230320000973,11011,2022,177816,78600,"128,041,011,549","199,847,909,656","327,888,921,205","195,973,478,515","11,225,756,818","207,199,235,333","7,740,296,500","33,237,673,878","120,689,685,872","174,098,407,326","11,970,916,445","1,429,491,971","797,710,887"
20230321001464,11011,2022,351807,48910,"105,458,066,692","86,868,088,331","192,326,155,023","60,268,227,432","5,140,096,340","65,408,323,772","6,319,473,000","39,706,471,446","126,917,831,251","303,453,855,521","14,269,892,845","9,717,077,651","7,218,346,343"
20230321001436,11011,2022,1160363,247540,"2,274,293,401,185","1,099,872,977,790","3,374,166,378,975","1,547,889,953,385","338,061,298,167","1,885,951,251,552",,"432,243,505,289","1,488,215,127,423","5,357,607,238,956","380,676,718,075","322,533,781,505","272,653,525,172"
20230323000686,11011,2022,567222,101170,"48,183,748,501","47,033,438,046","95,217,186,547","8,839,457,849","200,000,000","9,039,457,849","6,750,000,000","63,410,244,290","86,177,728,698","68,321,538,257","5,380,206,002","6,101,419,410","5,094,342,354"
20230321000389,11011,2022,148461,1560,"53,268,101,591","50,849,774,306","104,117,875,897","9,637,922,726","2,313,081,870","11,951,004,596","5,000,000,000","93,162,206,959","92,166,871,301","83,435,241,806","5,129,135,206","2,591,245,143","2,207,065,876"
20230315000707,11011,2022,356389,35200,"28,374,495,218","12,408,965,592","40,783,460,810","3,428,867,519","524,502,663","3,953,370,182","4,865,295,000","31,853,922,046","36,830,090,628","30,227,839,370","1,529,339,366","1,566,556,955","1,324,351,206"
20230329001280,11011,2022,402110,131090,"40,434,011,011","5,791,571,931","46,751,099,188","4,686,025,112","297,064,420","4,988,273,346","4,400,000,000","34,930,392,697","41,762,825,842","13,702,794,762","5,304,365,069","5,717,695,736","4,825,964,033"
20230316001298,11011,2022,147082,49630,"58,912,305,877","142,474,761,766","201,387,067,643","103,920,118,248","34,862,714,071","138,782,832,319","40,975,097,000","-61,488,611,181","62,604,235,324","119,577,087,481","5,444,232,626","-9,282,207,806","-11,229,765,466"
20230321001237,11011,2022,1116502,321820,"39,319,605,929","9,661,458,502","48,981,064,431","9,177,917,441","32,376,792,854","41,554,710,295","3,454,141,000","-39,181,061,908","7,426,354,136","35,760,012,569","-6,306,382,768","-19,283,536,131","-18,952,081,115"
20230320000593,11011,2022,249441,66790,"14,739,974,776","17,352,351,474","32,092,326,250","3,136,255,049","4,041,802,650","7,178,057,699","28,012,528,000","-4,206,596,729","24,914,268,551","19,355,942,259","648,839,089","214,805,264","734,417,501"
20230323000424,11011,2022,486097,89600,"435,360,834,272","82,664,247,169","518,025,081,441","261,380,996,163","14,202,658,955","275,583,655,118","5,450,338,500","156,214,673,683","242,441,426,323","152,393,542,122","33,052,555,800","36,030,646,306","28,918,010,639"
20230321001403,11011,2022,129679,6280,"980,437,888,875","1,545,099,192,394","2,525,537,081,269","540,738,447,304","418,156,702,876","958,895,150,180","58,432,690,000","903,467,120,918","1,566,641,931,089","1,711,312,739,533","81,263,665,843","85,727,859,933","69,414,784,584"
20230330001416,11011,2022,642541,127120,"18,698,303,670","24,808,659,931","43,506,963,601","10,501,761,747","5,114,915,138","15,616,676,885","8,546,846,000","-68,862,592,102","27,890,286,716","16,981,077,512","-5,147,247,988","-8,076,720,646","-8,077,710,734"
20230317000980,11011,2022,298377,40910,"113,203,176,618","89,297,187,722","202,500,364,340","43,015,837,672","6,238,492,683","49,254,330,355","9,032,706,500","96,970,485,688","153,246,033,985","150,944,906,368","-5,051,610,239","-5,342,438,485","-5,419,303,169"
20230322000673,11011,2022,158024,24840,"171,288,593,550","58,138,639,895","229,427,233,445","111,861,932,755","11,759,001,138","123,620,933,893","16,475,424,000","24,961,732,763","105,806,299,552","710,479,838,197","5,359,242,952","3,647,414,562","2,365,151,884"
20230316001293,11011,2022,963976,255220,"100,267,858,368","93,209,810,349","193,477,668,717","100,145,652,367","18,344,309,769","118,489,962,136","4,475,668,900","49,105,013,895","74,987,706,581","89,858,217,245","566,173,407","-1,532,087,612","2,411,306,811"
20230320000087,11011,2022,317487,43220,"51,529,462,351","23,051,504,426","74,580,966,777","19,705,897,603","7,102,713,644","26,808,611,247","53,950,889,500","-59,525,635,839","47,772,355,530","25,502,545,498","-2,616,799,816","-9,679,788,655",
20230322000943,11011,2022,1152586,388720,"34,827,301,367","19,776,298,400","54,603,599,767","13,396,064,900","1,319,449,867","14,715,514,767","4,290,423,000","9,671,928,144","39,888,085,000","38,445,045,661","-3,063,639,691","-2,622,125,278","-2,312,336,585"
20230321000712,11011,2022,1326224,307280,"18,203,675,535","20,728,900,677","38,932,576,212","11,582,537,570","524,455,719","12,106,993,289","3,645,440,800","19,908,808,218","26,825,582,923","26,747,721,812","5,150,275,469","3,666,845,066","3,272,495,697"
20230323000767,11011,2022,447609,90460,"529,238,911,435","478,076,454,635","1,007,315,366,070","412,054,834,185","17,285,302,386","429,340,136,571","17,232,189,500","487,884,050,485","577,975,229,499","1,681,053,919,767","131,267,542,314","164,456,373,822","140,664,719,735"
20230323001204,11011,2022,206686,42040,"35,213,437,397","93,464,550,894","128,677,988,291","27,034,760,095","4,292,749,476","31,327,509,571","16,283,930,700","-92,504,160,314","97,350,478,720","41,285,686,236","-448,350,232","-12,052,466,476","-12,052,466,476"
20230327000817,11011,2022,573269,96630,"107,507,443,382","58,560,256,745","166,067,700,127","116,680,758,013","2,168,065,124","118,848,823,137","13,255,992,600","8,101,050,491","47,218,876,990","200,357,859,731","5,823,347,423","6,081,969,657","2,712,159,860"
20230321000858,11011,2022,161976,16450,"1,110,802,442,650","926,161,298,470","2,036,963,741,120","1,055,290,548,647","150,155,683,298","1,205,446,231,945","20,000,000,000","345,609,289,941","831,517,509,175","3,322,113,533,739","192,868,855,902","100,275,158,654","49,481,514,456"
20230321001526,11011,2022,447502,86040,"49,129,837,510","76,570,539,846","125,700,377,356","59,527,934,760","21,805,575,580","81,333,510,340","7,333,562,000","12,161,641,154","44,366,867,016","37,291,741,895","800,048,038","-643,868,030","1,511,670,222"
20230407002948,11011,2022,357360,69640,"163,580,974,815","61,228,729,463","224,809,704,278","171,255,785,967","14,925,090,952","186,180,876,919","15,053,251,000","-9,327,625,732","38,628,827,359","271,479,748,299","-21,130,809,388","-37,651,623,524","-37,767,478,201"
20230320000638,11011,2022,206659,54210,"335,326,099,444","271,722,417,682","607,048,517,126","306,366,715,525","40,629,404,288","346,996,119,813","14,554,730,500","167,372,505,948","260,052,397,313","997,936,950,212","79,787,499,608","66,635,212,570","54,713,638,358"
20230317000888,11011,2022,149770,440,"12,084,595,556","51,337,157,266","63,421,752,822","2,414,646,335","2,187,246,853","4,601,893,188","3,113,565,000","37,247,815,257","58,819,859,634","71,620,870,966","811,819,806","663,047,411","500,081,876"
20230315000813,11011,2022,136448,2800,"45,047,531,977","76,165,549,101","121,213,081,078","42,327,457,914","19,354,437,548","61,681,895,462","7,585,250,000","37,483,921,512","59,531,185,616","91,925,822,969","5,426,211,394","4,047,111,348","4,355,233,565"
20230320000645,11011,2022,166315,10690,"548,104,713,599","456,516,280,900","1,004,620,994,499","541,172,902,992","106,584,500,685","647,757,403,677","17,460,205,000","342,417,612,873","356,863,590,822","1,690,271,415,164","87,362,958,755","95,109,032,046","74,211,911,444"
20230322000464,11011,2022,493185,90470,"100,060,659,598","90,252,848,028","190,313,507,626","38,962,704,349","1,276,945,744","40,239,650,093","7,298,904,000","136,870,305,690","150,073,857,533","143,939,697,377","37,493,691,695","36,982,815,335","27,797,689,960"
20230320000856,11011,2022,119007,9580,"606,630,104,461","997,427,698,314","1,604,057,802,775","590,302,744,262","351,065,877,752","941,368,622,014",,,"662,689,180,761","774,103,601,234","68,291,305,211","54,964,533,741","45,518,463,154"
20230320000536,11011,2022,117629,8970,"100,077,879,559","82,416,181,280","182,494,060,839","85,891,476,001","8,643,994,492","94,535,470,493","59,454,240,000","-23,208,502,030","87,958,590,346","266,171,679,290","7,738,462,210","4,072,114,644","3,971,222,946"
20230320000809,11011,2022,1128622,239340,"36,629,648,212","8,745,701,391","45,375,349,603","3,898,128,462","9,766,276,588","13,664,405,050","2,697,963,400","4,633,738,384","31,710,944,553",,"-725,778,895","-646,555,205","-2,470,440,856"
20230315000718,11011,2022,223513,33320,"104,160,457,918","56,480,443,535","160,640,901,453","35,804,812,389","12,222,374,633","48,027,187,022","9,557,216,000","61,492,224,868","112,613,714,431","200,564,472,355","-2,369,792,019","-1,722,964,811","387,124,043"
20230323000711,11011,2022,104810,7720,"128,477,641,312","40,482,676,603","168,960,317,915","50,425,063,528","3,745,748,829","54,170,812,357","50,400,225,000","16,350,640,081","114,789,505,558","170,972,649,935","-18,503,823,286","-19,100,163,229","-18,341,062,909"
20230320000493,11011,2022,1014055,234300,"126,028,877,376","52,938,639,437","178,967,516,813","88,798,267,669","21,678,350,232","110,476,617,901","13,066,966,000","2,164,855,596","68,490,898,912","132,069,703,100","9,595,456,107","14,219,456,435","32,385,358,855"
20230315001430,11011,2022,349732,52400,"318,145,220,527","81,961,571,938","400,106,792,465","250,568,992,480","3,926,165,070","254,495,157,550","7,779,559,000","121,934,925,992","145,611,634,915","242,182,949,921","48,834,313,273","45,481,765,418","34,295,979,631"
20230315000910,11011,2022,435312,71090,"126,766,299,783","165,689,790,320","292,456,090,103","92,989,182,233","50,513,984,773","143,503,167,006","10,095,735,500","90,009,619,279","148,952,923,097","316,413,941,902","16,870,680,824","14,268,749,588","11,510,796,611"
20230321000549,11011,2022,141529,7310,"1,482,195,978,641","2,087,564,880,427","3,569,760,859,068","1,219,292,102,728","402,948,865,165","1,622,240,967,893","20,039,150,000","1,797,032,296,951","1,947,519,891,175","3,183,314,853,660","185,656,436,842","283,520,143,943","278,494,298,320"
20230323001233,11011,2022,107598,3920,"456,110,401,716","446,148,668,781","902,259,070,497","148,191,529,280","16,116,279,918","164,307,809,198","4,433,310,000","755,001,299,450","737,951,261,299","964,660,006,375","-86,806,775,040","-97,220,020,759","-78,442,348,379"
20230316000692,11011,2022,1262458,282690,"143,758,576,075","330,612,968,317","474,371,544,392","79,022,450,378","17,547,639,556","96,570,089,934","6,866,507,500","57,342,021,978","377,801,454,458","205,744,147,552","22,378,404,384","31,069,283,692","23,987,093,913"
20230322000670,11011,2022,916826,223250,"41,762,055,054","35,617,445,464","77,965,673,188","23,860,311,379","3,663,303,999","27,523,615,378","2,962,860,000","20,716,053,801","50,442,057,810","38,873,659,888","5,817,566,011","5,155,394,487","4,522,146,622"
20230417000437,11011,2022,1187494,261200,"78,496,479,232","52,573,615,622","131,070,094,854","83,647,382,148","15,172,471,105","98,819,853,253","7,378,945,000","-9,211,532,267","32,250,241,601","87,087,135,928","5,585,567,026","1,362,615,831","303,325,771"
